index,ID,Name,Team,Pos,1_Val,1_Pts,1_xMins,1_rp,1_rmin,1_games,2_Val,2_Pts,2_xMins,2_rp,2_rmin,2_games,3_Val,3_Pts,3_xMins,3_rp,3_rmin,3_games,4_Val,4_Pts,4_xMins,4_rp,4_rmin,4_games,5_Val,5_Pts,5_xMins,5_rp,5_rmin,5_games,6_Val,6_Pts,6_xMins,6_rp,6_rmin,6_games,7_Val,7_Pts,7_xMins,7_rp,7_rmin,7_games,8_Val,8_Pts,8_xMins,8_rp,8_rmin,8_games,9_Val,9_Pts,9_xMins,9_rp,9_rmin,9_games,10_Val,10_Pts,10_xMins,10_rp,10_rmin,10_games,11_Val,11_Pts,11_xMins,11_rp,11_rmin,11_games,12_Val,12_Pts,12_xMins,12_rp,12_rmin,12_games,13_Val,13_Pts,13_xMins,13_rp,13_rmin,13_games,14_Val,14_Pts,14_xMins,14_rp,14_rmin,14_games,15_Val,15_Pts,15_xMins,15_rp,15_rmin,15_games,16_Val,16_Pts,16_xMins,16_rp,16_rmin,16_games,17_Val,17_Pts,17_xMins,17_rp,17_rmin,17_games,18_Val,18_Pts,18_xMins,18_rp,18_rmin,18_games,19_Val,19_Pts,19_xMins,19_rp,19_rmin,19_games,20_Val,20_Pts,20_xMins,20_rp,20_rmin,20_games,21_Val,21_Pts,21_xMins,21_rp,21_rmin,21_games,22_Val,22_Pts,22_xMins,22_rp,22_rmin,22_games,23_Val,23_Pts,23_xMins,23_rp,23_rmin,23_games,24_Val,24_Pts,24_xMins,24_rp,24_rmin,24_games,25_Val,25_Pts,25_xMins,25_rp,25_rmin,25_games,26_Val,26_Pts,26_xMins,26_rp,26_rmin,26_games,27_Val,27_Pts,27_xMins,27_rp,27_rmin,27_games,28_Val,28_Pts,28_xMins,28_rp,28_rmin,28_games,29_Val,29_Pts,29_xMins,29_rp,29_rmin,29_games,30_Val,30_Pts,30_xMins,30_rp,30_rmin,30_games,31_Val,31_Pts,31_xMins,31_rp,31_rmin,31_games,32_Val,32_Pts,32_xMins,32_rp,32_rmin,32_games,33_Val,33_Pts,33_xMins,33_rp,33_rmin,33_games,34_Val,34_Pts,34_xMins,34_rp,34_rmin,34_games,35_Val,35_Pts,35_xMins,35_rp,35_rmin,35_games
619,,,,,5.0,0.82,16.95,0.0,0.0,0.0,5.0,0.7,16.95,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.9,0.62,13.95,1.0,29.0,1.0,4.9,1.96,45.75,1.0,12.0,1.0,4.9,1.82,45.75,1.0,13.0,1.0,4.9,0.98,26.4,0.0,0.0,0.0,4.9,0.77,17.4,0.0,0.0,0.0,4.9,0.97,24.6,0.0,0.0,0.0,4.9,0.42,10.35,0.0,0.0,0.0,4.9,0.51,10.35,0.0,0.0,0.0,4.9,0.14,3.45,1.0,45.0,1.0,4.9,1.17,29.1,1.0,22.0,1.0,4.9,2.44,63.0,0.0,0.0,0.0,4.9,0.41,10.5,0.0,0.0,0.0,4.9,0.44,10.5,0.0,0.0,0.0,4.9,0.37,10.5,0.0,0.0,0.0,4.9,0.28,6.6,0.0,0.0,0.0,4.9,0.28,6.6,0.0,0.0,0.0,4.9,0.27,6.6,0.0,0.0,0.0,4.9,0.3,6.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,,,,4.5,0.07,1.65,0.0,0.0,0.0,4.5,0.06,1.65,0.0,0.0,0.0,4.5,0.06,1.65,0.0,0.0,0.0,4.5,0.07,1.65,0.0,0.0,0.0,4.5,0.07,1.65,0.0,0.0,0.0,4.5,0.06,1.65,0.0,0.0,0.0,4.5,0.06,1.65,0.0,0.0,0.0,4.5,0.07,1.65,0.0,0.0,0.0,4.5,0.3,7.65,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,8.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,,,,,4.5,0.09,2.25,1.0,8.0,1.0,4.5,0.62,16.65,0.0,0.0,0.0,4.5,0.6,16.65,1.0,15.0,1.0,4.5,0.67,16.65,1.0,1.0,1.0,4.4,0.66,16.65,0.0,0.0,0.0,4.4,0.62,16.65,1.0,1.0,1.0,4.4,0.55,16.65,0.0,0.0,0.0,4.4,0.64,16.65,2.0,60.0,1.0,4.4,0.96,26.1,2.0,64.0,1.0,4.4,1.76,52.2,0.0,0.0,0.0,4.4,1.27,31.2,0.0,0.0,0.0,4.4,0.66,19.2,0.0,0.0,0.0,4.4,0.31,9.0,0.0,0.0,0.0,4.4,0.24,6.9,1.0,7.0,1.0,4.4,0.23,6.9,0.0,0.0,0.0,4.4,0.25,6.9,0.0,0.0,0.0,4.3,0.23,6.9,0.0,0.0,0.0,4.3,0.25,6.9,0.0,0.0,0.0,4.3,0.25,6.9,0.0,0.0,0.0,4.3,0.25,6.9,0.0,0.0,0.0,4.3,0.26,6.9,0.0,0.0,0.0,4.3,0.24,6.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,,,4.5,0.08,1.65,0.0,0.0,0.0,4.5,0.07,1.65,0.0,0.0,0.0,4.5,0.06,1.65,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,623.0,Potts,West Ham,M,4.5,0.54,13.95,0.0,0.0,0.0,4.5,0.34,10.05,1.0,45.0,1.0,4.5,0.99,29.25,0.0,0.0,0.0,4.4,1.21,29.25,0.0,0.0,0.0,4.4,0.74,19.35,0.0,0.0,0.0,4.4,0.69,19.35,1.0,31.0,1.0,4.4,0.47,14.1,1.0,29.0,1.0,4.4,0.47,12.9,0.0,0.0,0.0,4.4,0.78,19.95,1.0,26.0,1.0,4.4,0.8,23.7,2.0,90.0,1.0,4.4,1.03,27.0,4.0,61.0,1.0,4.4,2.46,74.85,2.0,90.0,1.0,4.4,2.46,75.45,2.0,87.0,1.0,4.4,2.5,79.05,2.0,82.0,1.0,4.4,2.44,75.45,0.0,26.0,1.0,4.4,2.15,62.7,5.0,87.0,1.0,4.4,2.05,68.4,2.0,78.0,1.0,4.4,2.56,75.45,2.0,90.0,1.0,4.4,2.58,75.45,2.0,90.0,1.0,4.4,2.6,75.45,1.0,45.0,1.0,4.4,2.64,75.45,1.0,10.0,1.0,4.4,2.04,61.35,0.0,0.0,0.0,4.4,1.41,40.2,1.0,15.0,1.0,4.4,1.23,36.75,0.0,0.0,0.0,4.4,0.61,16.35,1.0,33.0,1.0,4.4,0.79,21.75,3.0,79.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,1.95,55.5,0.0,0.0,0.0,4.4,1.31,35.25,1.0,45.0,1.0,4.4,1.14,28.5,1.0,12.0,1.0,4.3,0.81,21.75,0.0,0.0,0.0,4.3,1.08,28.5,1.0,11.0,1.0,4.3,0.92,25.05,0.0,0.0,0.0
624,624.0,Bowen,West Ham,F,8.0,4.92,85.5,2.0,90.0,1.0,7.9,3.98,85.5,2.0,90.0,1.0,7.8,3.75,86.1,9.0,90.0,1.0,7.8,4.35,86.1,2.0,90.0,1.0,7.7,4.26,86.1,9.0,90.0,1.0,7.7,3.61,86.1,9.0,90.0,1.0,7.7,2.98,86.1,2.0,90.0,1.0,7.8,4.34,86.1,2.0,90.0,1.0,7.8,3.67,87.6,5.0,90.0,1.0,7.8,3.76,87.6,2.0,90.0,1.0,7.7,4.56,87.6,2.0,90.0,1.0,7.7,3.68,87.6,4.0,90.0,1.0,7.6,3.93,87.6,2.0,90.0,1.0,7.6,3.94,87.6,5.0,90.0,1.0,7.5,3.6,87.6,9.0,90.0,1.0,7.5,3.91,87.6,8.0,90.0,1.0,7.5,3.46,87.6,1.0,90.0,1.0,7.6,4.82,87.6,2.0,90.0,1.0,7.6,4.68,87.6,7.0,90.0,1.0,7.7,4.35,87.6,4.0,90.0,1.0,7.7,4.52,87.6,2.0,90.0,1.0,7.7,3.87,87.6,3.0,90.0,1.0,7.6,4.4,87.6,12.0,90.0,1.0,7.6,3.97,87.6,8.0,80.0,1.0,7.7,4.79,87.6,2.0,90.0,1.0,7.7,4.16,87.6,5.0,89.0,1.0,7.6,4.86,87.6,4.0,90.0,1.0,7.6,3.81,87.6,7.0,90.0,1.0,7.5,4.19,87.6,4.0,90.0,1.0,7.5,4.17,87.6,6.0,90.0,1.0,7.5,4.21,87.6,2.0,90.0,1.0,7.6,5.17,87.6,14.0,90.0,1.0,7.6,4.24,87.6,2.0,90.0,1.0,7.7,4.47,87.6,10.0,90.0,1.0,7.8,4.26,87.6,2.0,87.0,1.0
625,,,,,6.0,3.55,69.0,2.0,90.0,1.0,6.0,3.12,71.4,1.0,45.0,1.0,5.9,2.33,55.8,2.0,63.0,1.0,5.8,1.09,21.6,0.0,0.0,0.0,5.8,2.01,41.7,1.0,31.0,1.0,5.7,2.0,45.3,2.0,90.0,1.0,5.7,1.88,54.75,2.0,60.0,1.0,5.7,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,1.82,41.55,1.0,16.0,1.0,5.6,2.09,46.95,1.0,12.0,1.0,5.6,2.21,50.1,0.0,0.0,0.0,5.6,1.84,44.1,0.0,0.0,0.0,5.6,1.25,26.1,0.0,0.0,0.0,5.6,1.01,22.95,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,,,4.5,0.06,1.05,0.0,0.0,0.0,4.5,0.05,1.05,0.0,0.0,0.0,4.5,0.05,1.05,0.0,0.0,0.0,4.4,0.05,1.05,0.0,0.0,0.0,4.4,0.05,1.05,0.0,0.0,0.0,4.4,0.05,1.05,0.0,0.0,0.0,4.4,0.04,1.05,1.0,29.0,1.0,4.4,0.78,15.45,1.0,29.0,1.0,4.4,0.98,20.55,0.0,0.0,0.0,4.4,0.45,8.85,0.0,0.0,0.0,4.4,0.53,8.85,0.0,0.0,0.0,4.4,0.44,8.85,0.0,0.0,0.0,4.4,0.46,8.85,0.0,0.0,0.0,4.3,0.23,4.65,0.0,0.0,0.0,4.3,0.22,4.65,0.0,0.0,0.0,4.3,0.25,4.65,0.0,0.0,0.0,4.3,0.21,4.65,0.0,0.0,0.0,4.3,0.26,4.65,0.0,0.0,0.0,4.3,0.25,4.65,0.0,0.0,0.0,4.3,0.25,4.65,0.0,0.0,0.0,4.3,0.26,4.65,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,627.0,Johnstone,Wolves,G,4.5,0.05,1.8,0.0,0.0,0.0,4.5,0.05,1.8,0.0,0.0,0.0,4.5,0.06,1.8,0.0,0.0,0.0,4.5,0.05,1.8,3.0,90.0,1.0,4.5,0.06,1.8,0.0,0.0,0.0,4.5,0.05,1.8,2.0,90.0,1.0,4.5,0.05,1.8,3.0,90.0,1.0,4.5,3.01,81.0,1.0,90.0,1.0,4.5,3.48,81.0,2.0,90.0,1.0,4.5,2.85,89.1,2.0,90.0,1.0,4.5,2.61,89.1,2.0,90.0,1.0,4.5,2.94,89.1,1.0,90.0,1.0,4.5,2.49,89.1,3.0,90.0,1.0,4.5,3.19,89.1,2.0,90.0,1.0,4.5,2.67,89.1,1.0,90.0,1.0,4.5,1.92,89.1,-1.0,90.0,1.0,4.5,3.07,89.1,0.0,0.0,0.0,4.4,0.41,18.0,0.0,0.0,0.0,4.4,0.23,9.0,0.0,0.0,0.0,4.4,0.32,9.0,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.02,0.9,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.06,1.8,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.4,0.28,9.9,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
628,628.0,José Sá,Wolves,G,4.5,2.16,88.2,0.0,90.0,1.0,4.5,2.84,88.2,3.0,90.0,1.0,4.5,3.29,88.2,1.0,90.0,1.0,4.5,2.3,88.2,0.0,0.0,0.0,4.5,3.13,88.2,1.0,90.0,1.0,4.5,2.36,88.2,0.0,0.0,0.0,4.4,2.67,88.2,0.0,0.0,0.0,4.4,0.31,9.0,0.0,0.0,0.0,4.4,0.36,9.0,0.0,0.0,0.0,4.4,0.03,0.9,0.0,0.0,0.0,4.3,0.02,0.9,0.0,0.0,0.0,4.3,0.03,0.9,0.0,0.0,0.0,4.3,0.03,0.9,0.0,0.0,0.0,4.3,0.03,0.9,0.0,0.0,0.0,4.3,0.03,0.9,0.0,0.0,0.0,4.2,0.02,0.9,0.0,0.0,0.0,4.2,0.03,0.9,2.0,90.0,1.0,4.2,1.75,72.0,1.0,90.0,1.0,4.2,2.19,81.0,4.0,90.0,1.0,4.2,3.03,81.0,6.0,90.0,1.0,4.2,2.97,89.1,1.0,90.0,1.0,4.2,2.71,89.1,7.0,90.0,1.0,4.2,2.42,89.1,1.0,90.0,1.0,4.2,3.3,89.1,1.0,90.0,1.0,4.2,2.69,89.1,2.0,90.0,1.0,4.2,5.52,178.2,13.0,90.0,2.0,4.2,3.06,89.1,2.0,90.0,1.0,4.2,2.87,89.1,8.0,90.0,1.0,4.2,2.49,89.1,3.0,90.0,1.0,4.2,2.4,80.1,0.0,90.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0,4.2,2.76,89.1,1.0,90.0,1.0,4.2,2.72,89.1,0.0,0.0,0.0,4.2,2.09,81.0,2.0,90.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0
629,629.0,Bentley,Wolves,G,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.03,0.9,0.0,0.0,0.0,3.9,0.03,0.9,2.0,90.0,1.0,3.9,0.25,9.0,0.0,0.0,0.0,3.9,3.08,89.1,2.0,90.0,1.0
630,630.0,King,Everton,G,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0
631,,,,,4.5,2.67,87.75,0.0,90.0,1.0,4.5,3.21,87.75,4.0,90.0,1.0,4.5,4.0,87.75,1.0,90.0,1.0,4.5,2.14,81.9,4.0,90.0,1.0,4.5,3.76,85.35,3.0,90.0,1.0,4.5,2.19,85.35,1.0,45.0,1.0,4.5,2.64,66.0,1.0,30.0,1.0,4.4,1.84,42.0,0.0,0.0,0.0,4.4,0.91,19.5,0.0,0.0,0.0,4.3,0.62,15.75,-3.0,35.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.95,23.25,3.0,90.0,1.0,4.3,2.54,64.5,2.0,90.0,1.0,4.3,3.53,79.5,2.0,90.0,1.0,4.3,3.01,79.5,2.0,90.0,1.0,4.3,2.08,72.0,0.0,90.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,4.2,2.65,68.25,0.0,0.0,0.0,4.2,1.91,68.25,0.0,0.0,0.0,4.2,2.92,66.0,3.0,90.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,632.0,Doherty,Wolves,D,4.5,2.09,73.2,-1.0,90.0,1.0,4.5,2.55,73.2,1.0,90.0,1.0,4.5,3.54,78.3,0.0,0.0,0.0,4.5,2.05,69.3,0.0,0.0,0.0,4.4,1.52,32.4,0.0,0.0,0.0,4.4,0.85,24.75,0.0,45.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,2.0,66.0,1.0,4.4,3.31,65.7,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.9,20.25,0.0,0.0,0.0,4.4,1.21,30.9,0.0,0.0,0.0,4.4,0.53,17.55,5.0,68.0,1.0,4.4,2.36,54.45,1.0,89.0,1.0,4.4,2.03,73.2,1.0,61.0,1.0,4.4,2.21,76.95,2.0,90.0,1.0,4.4,3.55,76.95,0.0,0.0,0.0,4.4,2.72,69.3,0.0,0.0,0.0,4.4,1.23,32.7,0.0,0.0,0.0,4.4,0.4,12.45,0.0,0.0,0.0,4.4,0.56,12.45,0.0,0.0,0.0,4.4,1.01,28.5,0.0,45.0,1.0,4.4,1.95,57.0,0.0,0.0,0.0,4.4,0.34,8.4,0.0,0.0,0.0,4.4,1.45,36.6,0.0,0.0,0.0,4.4,0.32,8.4,1.0,58.0,1.0,4.4,0.33,8.4,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.8,20.55,0.0,0.0,0.0,4.4,2.42,68.7,2.0,84.0,1.0,4.4,1.41,32.7,0.0,0.0,0.0
633,633.0,H.Bueno,Wolves,D,4.5,0.36,9.9,1.0,18.0,1.0,4.5,0.4,9.9,0.0,45.0,1.0,4.5,0.88,18.3,1.0,74.0,1.0,4.5,0.67,18.3,4.0,90.0,1.0,4.4,2.14,45.0,1.0,45.0,1.0,4.4,1.5,45.0,2.0,90.0,1.0,4.4,2.53,68.1,8.0,76.0,1.0,4.4,3.13,68.1,1.0,90.0,1.0,4.4,3.96,75.6,1.0,84.0,1.0,4.4,2.83,77.85,1.0,90.0,1.0,4.4,2.11,77.85,1.0,90.0,1.0,4.4,3.14,81.6,1.0,2.0,1.0,4.4,1.37,38.7,1.0,13.0,1.0,4.4,1.52,34.8,0.0,0.0,0.0,4.4,0.88,23.1,1.0,20.0,1.0,4.4,0.45,15.15,0.0,0.0,0.0,4.3,2.65,63.6,0.0,0.0,0.0,4.3,0.6,19.2,1.0,61.0,1.0,4.3,0.91,28.05,5.0,90.0,1.0,4.3,1.31,28.05,11.0,90.0,1.0,4.3,3.0,77.85,2.0,90.0,1.0,4.3,2.68,73.95,6.0,90.0,1.0,4.3,2.03,81.6,1.0,90.0,1.0,4.3,3.52,81.6,2.0,88.0,1.0,4.3,2.77,81.6,1.0,90.0,1.0,4.3,5.08,163.2,8.0,74.5,2.0,4.3,2.91,81.6,4.0,90.0,1.0,4.3,2.96,81.6,6.0,90.0,1.0,4.3,2.52,81.6,1.0,11.0,1.0,4.3,2.74,81.6,1.0,90.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,2.71,77.55,0.0,90.0,1.0,4.3,2.63,81.6,0.0,90.0,1.0,4.3,2.64,81.6,3.0,90.0,1.0,4.3,3.25,81.6,5.0,77.0,1.0
634,634.0,Mosquera,Wolves,D,4.5,0.44,13.2,0.0,0.0,0.0,4.5,0.35,9.45,0.0,0.0,0.0,4.5,0.38,9.45,0.0,0.0,0.0,4.4,0.29,9.45,2.0,65.0,1.0,4.4,2.55,63.3,1.0,71.0,1.0,4.4,1.56,63.3,0.0,0.0,0.0,4.4,1.73,46.95,1.0,1.0,1.0,4.4,0.62,16.35,0.0,0.0,0.0,4.4,0.34,9.3,0.0,0.0,0.0,4.4,0.31,9.3,-3.0,45.0,1.0,4.3,0.28,9.3,0.0,0.0,0.0,4.3,0.31,9.3,0.0,0.0,0.0,4.3,0.57,16.35,1.0,76.0,1.0,4.3,2.4,62.25,1.0,80.0,1.0,4.3,2.07,62.25,-1.0,90.0,1.0,4.3,0.46,16.35,0.0,90.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,1.95,82.35,3.0,78.0,1.0,4.3,2.31,84.75,4.0,90.0,1.0,4.3,3.34,84.75,6.0,90.0,1.0,4.3,3.11,84.75,3.0,90.0,1.0,4.3,2.15,63.6,8.0,90.0,1.0,4.3,1.7,71.4,0.0,90.0,1.0,4.3,2.84,71.4,0.0,90.0,1.0,4.3,2.32,82.95,1.0,90.0,1.0,4.3,4.92,165.9,9.0,90.0,2.0,4.3,2.8,77.55,4.0,90.0,1.0,4.3,2.85,86.7,9.0,90.0,1.0,4.3,2.5,81.6,1.0,31.0,1.0,4.3,2.73,79.2,1.0,90.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,2.68,79.2,0.0,70.0,1.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,3.02,79.2,2.0,90.0,1.0
635,635.0,R.Gomes,Wolves,D,4.5,1.04,28.2,1.0,17.0,1.0,4.5,1.22,28.2,0.0,0.0,0.0,4.5,0.92,19.2,7.0,27.0,1.0,4.5,0.72,19.2,2.0,76.0,1.0,4.5,1.75,34.2,0.0,45.0,1.0,4.5,1.88,52.2,0.0,0.0,0.0,4.5,2.02,46.2,0.0,0.0,0.0,4.5,0.8,17.4,2.0,76.0,1.0,4.5,1.14,20.7,1.0,90.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.5,12.0,1.0,5.0,1.0,4.4,0.34,9.3,1.0,45.0,1.0,4.4,0.36,7.8,2.0,70.0,1.0,4.4,2.16,58.5,1.0,45.0,1.0,4.4,4.51,134.4,2.0,39.5,2.0,4.4,2.6,67.2,0.0,0.0,0.0,4.4,2.76,67.2,7.0,1.0,1.0,4.4,0.53,13.65,7.0,20.0,1.0,4.4,0.55,13.65,1.0,3.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.91,21.3,0.0,29.0,1.0,4.4,0.54,13.65,1.0,23.0,1.0,4.4,1.02,25.2,6.0,70.0,1.0,4.4,1.04,21.3,1.0,45.0,1.0
