,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
602,True,False,0.0,0.0,502697,0,0,-1,1,0,3,0.0,0.0,0,Carlos,0.0,450,False,Permanent transfer to Flamengo,2024-08-30T09:48:28.633540Z,49,502697.jpg,1.0,False,Alcaraz Durán,0.0,False,,u,17,20,1,1072,0,10066,7,0.0,0.2,Alcaraz,,,False,p502697,9,0,0,0,0,0,0,0,0,0,0,0,4,8.4,15.9,19.0,4.3,0,0.07,0.03,0.10,0.00,0,0,0,0,0,0,0,467,219,388,209,355,193,440,209,,,,,,,0.7,0.0,0.3,1.0,0.0,0.0,278,180,702,296,475,221,639,262,0.0,0.0
603,True,True,,,499724,0,0,-1,1,0,3,-1.0,-0.5,0,Samuel,0.0,451,False,,,44,499724.jpg,0.5,False,Amo-Ameyaw,0.1,False,,a,17,20,1,24386,74,26200,158,0.0,0.2,Amo-Ameyaw,241.0,2023-05-27,False,p499724,26,0,0,0,0,0,0,0,1,0,0,0,1,4.0,16.1,6.0,2.6,0,0.02,0.13,0.15,1.11,0,0,0,0,0,0,0,485,226,387,208,398,210,454,215,,,,,,,0.07,0.0,0.45,0.52,3.84,0.0,524,310,567,200,513,238,444,157,0.0,0.0
604,True,True,,,193204,0,0,-1,1,0,3,3.0,3.5,10,Joe,4.0,452,False,,,49,193204.jpg,2.5,False,Aribo,0.1,False,,a,17,20,57,15998,321,16517,105,0.8,11.6,Aribo,157.0,2022-07-09,False,p193204,1460,3,0,1,37,0,0,0,1,0,0,6,291,290.2,243.5,220.0,75.6,15,2.62,1.13,3.75,42.08,0,0,0,0,0,0,0,162,64,111,81,99,64,117,71,,,,,,,0.16,0.0,0.07,0.23,2.59,2.28,250,159,62,23,189,77,498,180,0.92,0.06
605,True,True,,,155511,0,0,-4,4,0,4,-0.2,0.3,0,Adam,0.8,453,False,,,51,155511.jpg,2.2,False,Armstrong,1.0,False,,a,17,20,45,273253,1212,341863,3182,0.2,8.8,Armstrong,241.0,2021-08-10,False,p155511,1246,2,3,2,35,0,0,1,4,0,0,2,145,154.4,143.7,262.0,56.0,15,3.28,0.56,3.84,33.47,0,0,0,0,0,0,0,273,25,183,22,80,25,185,25,,,,,1.0,,0.24,0.0,0.04,0.28,2.42,2.53,175,44,314,33,246,30,209,36,1.08,0.14
606,True,True,100.0,100.0,456350,0,0,-2,2,0,1,-1.0,-0.5,0,Gavin,0.0,454,False,,2024-08-23T09:30:06.171400Z,43,456350.jpg,0.0,False,Bazunu,0.1,False,,a,17,20,0,2970,28,25142,36,0.0,0.0,Bazunu,104.0,2022-06-17,False,p456350,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,623,77,614,66,587,56,623,77,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,33,545,74,630,77,468,65,0.0,0.0
607,True,True,100.0,100.0,171771,0,0,0,0,0,2,3.2,3.7,1,Jan,4.2,455,False,,2024-12-06T15:30:08.306281Z,40,171771.jpg,2.2,False,Bednarek,3.0,False,,a,17,20,44,574323,6381,407184,2661,1.0,11.0,Bednarek,172.0,2023-01-23,False,p171771,1782,2,0,2,42,0,0,0,5,0,0,2,195,561.0,63.3,67.0,69.0,20,0.68,0.78,1.46,43.53,0,0,0,0,0,0,0,22,8,288,81,255,75,128,32,,,,,,,0.03,0.0,0.04,0.07,2.2,2.12,617,163,55,9,232,71,105,41,1.01,0.1
608,True,True,,,477386,0,0,-1,1,0,2,-1.0,-0.5,0,Armel,0.0,456,False,,,39,477386.jpg,0.0,False,Bella-Kotchap,0.4,False,,a,17,20,0,56889,189,50432,342,0.0,0.0,Bella-Kotchap,80.0,2022-06-21,False,p477386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,545,183,522,180,478,163,545,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,730,244,432,135,552,182,274,100,0.0,0.0
609,True,True,100.0,100.0,184386,0,0,-1,1,0,2,1.0,1.5,2,James,2.0,457,False,,2024-12-19T04:30:08.224477Z,39,184386.jpg,1.3,False,Bree,0.4,False,,a,17,20,14,55489,1576,32803,450,0.5,3.6,Bree,241.0,2023-01-26,False,p184386,661,0,1,0,18,0,0,0,0,0,0,0,71,149.8,129.6,39.0,31.7,8,0.11,0.52,0.63,19.90,0,0,0,0,0,0,0,276,102,197,48,294,94,282,88,,,,,,,0.01,0.0,0.07,0.08,2.71,2.45,718,237,174,52,373,123,277,101,1.09,0.0
610,True,False,0.0,0.0,463210,0,0,0,0,0,3,0.0,0.0,0,Shea,0.0,458,False,Has joined Sheffield Wednesday on a season-long loan,2024-08-29T11:10:39.600629Z,45,463210.jpg,0.0,False,Charles,0.0,False,,u,17,20,0,1091,0,7633,9,0.0,0.0,Charles,,,False,p463210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,666,265,661,266,642,258,666,265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,395,245,607,227,671,266,613,243,0.0,0.0
611,True,False,0.0,0.0,490503,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,459,False,Loaned to Anderlecht,2024-09-10T11:28:17.403794Z,49,490503.jpg,0.5,False,Edozie,0.0,False,,u,17,20,1,463,0,2647,4,0.0,0.2,Edozie,,,False,p490503,64,0,0,0,0,0,0,0,1,0,0,0,6,9.8,19.0,22.0,5.1,0,0.00,0.15,0.15,0.31,0,0,0,0,0,0,0,462,215,379,202,343,187,436,207,,,,,,,0.0,0.0,0.21,0.21,0.44,0.0,275,178,699,294,515,240,689,289,0.0,0.0
612,True,False,0.0,0.0,500926,0,0,-1,1,0,2,0.0,0.0,0,Ronnie,0.0,460,False,Season-long loan to QPR,2025-01-06T22:34:19.628107Z,39,500926.jpg,1.0,False,Edwards,0.3,False,,u,17,20,1,41084,0,37950,335,0.0,0.3,Edwards,241.0,2024-07-03,False,p500926,12,0,0,0,1,0,0,0,0,0,0,0,-1,5.0,0.1,0.0,0.5,0,0.00,0.00,0.00,0.32,0,0,0,0,0,0,0,480,169,483,178,480,164,496,173,,,,,,,0.0,0.0,0.0,0.0,2.4,7.5,732,245,434,136,410,135,324,118,0.0,0.0
613,True,True,75.0,100.0,245719,0,0,0,0,0,2,0.0,0.5,1,Taylor,1.0,461,False,Ankle injury - 75% chance of playing,2025-02-01T22:30:08.425238Z,40,245719.jpg,1.7,False,Harwood-Bellis,7.0,False,,d,17,20,39,808487,695,1055276,6651,0.2,9.8,Harwood-Bellis,241.0,2024-07-01,False,p245719,1894,1,0,2,45,0,0,0,7,0,0,2,181,503.2,167.3,173.0,84.6,22,1.55,0.49,2.04,47.65,0,0,0,0,0,0,0,39,11,168,38,133,15,98,20,,,,,,,0.07,0.0,0.02,0.09,2.26,2.14,633,176,266,74,314,101,52,17,1.05,0.1
614,True,True,100.0,100.0,504783,0,0,0,0,0,3,0.8,1.3,4,Kamaldeen,1.8,462,False,,2025-01-24T00:00:09.946289Z,50,504783.jpg,1.3,False,Sulemana,0.0,False,,a,17,20,16,2023,29,1943,23,0.4,3.2,Kamaldeen,81.0,2023-01-31,False,p504783,298,0,1,0,10,0,0,0,0,0,0,0,52,35.6,31.3,72.0,13.7,3,0.37,0.17,0.54,10.42,0,0,0,0,0,0,0,401,182,341,190,251,140,372,179,,,,,,,0.11,0.0,0.05,0.16,3.15,3.02,224,140,204,88,384,183,668,274,0.91,0.0
615,True,True,100.0,100.0,39155,0,0,0,0,0,3,-0.5,0.0,1,Adam,0.5,463,False,,2024-11-25T09:30:07.787290Z,50,39155.jpg,1.2,False,Lallana,0.0,False,,a,17,20,16,3576,12,6085,33,0.1,3.2,Lallana,241.0,2024-06-14,False,p39155,333,0,2,0,7,0,0,0,4,0,0,1,72,78.0,82.2,21.0,18.1,5,0.15,0.48,0.63,7.03,0,0,0,0,0,0,0,359,167,256,158,349,190,351,173,,,,,,,0.04,0.0,0.13,0.17,1.9,1.89,189,116,340,163,400,194,602,238,1.35,0.0
616,True,True,0.0,0.0,515571,0,0,-1,1,0,2,0.0,0.0,0,Juan,0.0,464,False,Unknown - Unknown return date,2024-11-29T12:00:07.896449Z,39,515571.jpg,0.0,False,Larios López,0.1,False,,i,17,20,0,3746,32,8563,35,0.0,0.0,Larios,200.0,2022-09-01,False,p515571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,547,184,524,181,482,165,547,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,734,246,435,137,554,183,514,180,0.0,0.0
617,True,False,0.0,0.0,200428,0,0,0,0,0,1,0.0,0.0,0,Mateusz,0.0,465,False,Transferred to Göztepe,2024-08-23T12:38:57.742902Z,40,200428.jpg,0.0,False,Lis,0.1,False,,u,17,20,0,888,0,18592,19,0.0,0.0,Lis,,,False,p200428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,559,58,537,36,498,22,559,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,623,45,452,48,566,58,488,66,0.0,0.0
618,True,True,,,167888,0,0,0,0,0,1,-1.0,-0.5,0,Joe,0.0,466,False,,,40,167888.jpg,2.7,False,Lumley,0.6,False,,a,17,20,8,79864,69,51401,451,0.0,2.0,Lumley,241.0,2023-08-07,False,p167888,270,0,0,0,7,0,0,0,0,0,13,0,22,102.2,0.0,0.0,10.2,3,0.00,0.00,0.00,9.40,0,0,0,0,0,0,0,332,31,532,35,492,21,389,32,,,,,,,0.0,4.33,0.0,0.0,3.13,2.33,615,44,445,47,148,25,254,37,1.0,0.0
619,True,True,,,204863,0,0,-2,2,0,2,-0.8,-0.3,0,Ryan,0.2,467,False,,,43,204863.jpg,1.2,False,Manning,0.1,False,,a,17,20,15,3290,13,7325,50,0.0,3.5,Manning,104.0,2023-07-12,False,p204863,760,0,1,0,21,0,0,0,1,0,0,0,61,156.8,240.8,47.0,44.3,10,0.14,1.59,1.73,23.22,0,0,0,0,0,0,0,269,99,112,21,278,87,229,72,1.0,,,,,,0.02,0.0,0.19,0.21,2.75,2.49,561,123,378,123,392,130,520,183,1.18,0.0
620,True,False,0.0,0.0,476888,0,0,0,0,0,4,0.0,0.0,0,Sékou,0.0,468,False,Transferred to Strasbourg,2024-08-26T10:17:11.280625Z,50,476888.jpg,0.0,False,Mara,0.0,False,,u,17,20,0,782,0,8281,4,0.0,0.0,Mara,,,False,p476888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,744,74,742,74,736,74,744,74,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,220,50,715,64,744,75,611,77,0.0,0.0
621,True,True,,,58376,0,0,-2,2,0,1,-0.5,0.0,0,Alex,0.5,469,False,,,43,58376.jpg,2.4,False,McCarthy,0.1,False,,a,17,20,12,18709,23,25963,115,0.1,2.8,McCarthy,241.0,2016-08-01,False,p58376,450,0,0,0,13,0,0,0,0,0,24,0,32,166.4,0.0,0.0,16.7,5,0.00,0.00,0.00,11.22,0,0,0,0,0,0,0,260,27,609,61,578,49,354,27,,,,,,,0.0,4.8,0.0,0.0,2.24,2.6,545,26,331,24,201,30,405,59,1.0,0.0
622,True,True,100.0,100.0,147611,0,0,-1,1,0,4,2.8,3.3,7,Paul,3.8,470,False,,2024-11-25T09:30:07.798801Z,49,147611.jpg,1.9,False,Onuachu,0.3,False,,a,17,20,26,59714,2054,43765,735,0.8,5.3,Onuachu,157.0,2023-01-31,False,p147611,538,2,0,0,14,0,0,0,1,0,0,1,83,111.6,74.0,248.0,43.2,6,1.67,0.14,1.81,14.68,0,0,0,0,0,0,0,316,29,269,31,84,27,234,28,,,,,,,0.28,0.0,0.02,0.3,2.46,2.34,244,54,72,11,288,34,303,49,1.0,0.0
623,True,True,100.0,100.0,214466,0,0,0,0,0,3,0.0,0.5,1,Will,1.0,471,False,,2024-10-20T11:00:06.361543Z,50,214466.jpg,1.2,False,Smallbone,0.0,False,,a,17,20,10,2058,10,6294,13,0.2,2.0,Smallbone,104.0,2019-07-22,False,p214466,316,0,0,0,8,0,0,0,0,0,0,0,45,29.4,59.2,32.0,12.0,3,0.31,0.54,0.85,7.37,0,0,0,0,0,0,0,412,191,298,179,312,168,376,180,2.0,,1.0,,,,0.09,0.0,0.15,0.24,2.1,2.28,203,125,285,136,401,195,629,255,0.85,0.0
624,True,True,75.0,100.0,88900,0,0,0,0,0,2,-0.6,-0.3,1,Jack,0.2,472,False,Calf injury - 75% chance of playing,2025-02-01T22:30:08.453428Z,40,88900.jpg,1.0,False,Stephens,0.4,False,,d,17,20,11,119167,17,120542,266,0.0,2.8,Stephens,241.0,2011-07-01,False,p88900,803,0,0,1,20,0,0,0,2,2,0,2,42,127.4,51.6,17.0,19.6,10,0.28,0.20,0.48,19.20,0,0,0,0,0,0,0,302,111,309,93,360,120,342,112,,,,,,,0.03,0.0,0.02,0.05,2.15,2.24,611,159,364,109,415,139,284,104,1.12,0.11
625,True,True,0.0,0.0,230348,0,0,-1,1,0,4,0.0,0.0,0,Ross,0.0,473,False,Muscle injury - Unknown return date,2024-10-05T18:00:07.268831Z,44,230348.jpg,0.8,False,Stewart,2.1,False,,i,17,20,3,777385,2872,631356,4847,0.0,0.7,Stewart,243.0,2023-09-01,False,p230348,130,0,0,0,2,0,0,0,1,0,0,0,5,5.8,6.7,9.0,2.1,1,0.17,0.02,0.19,2.56,0,0,0,0,0,0,0,473,45,424,48,383,47,466,48,,,,,,,0.12,0.0,0.01,0.13,1.77,1.38,503,80,557,45,501,54,133,20,0.69,0.0
626,True,True,100.0,100.0,219279,0,0,-3,3,1,2,-0.5,0.0,0,Sugawara,0.5,474,False,,2024-10-20T11:00:06.390070Z,42,219279.jpg,1.7,False,Yukinari,0.2,False,,a,17,20,36,32906,62,39300,137,0.1,8.6,Sugawara,108.0,2024-07-14,False,p219279,1160,1,1,2,30,0,0,0,4,0,0,0,118,246.6,250.6,79.0,57.5,13,0.37,1.81,2.18,30.03,0,0,0,0,0,0,0,191,74,104,20,233,64,177,54,,,2.0,,,,0.03,0.0,0.14,0.17,2.33,2.33,592,147,330,94,317,102,400,138,1.01,0.16
627,True,True,,,103914,0,0,-1,1,0,2,-1.0,-0.5,0,Charlie,0.0,475,False,,,39,103914.jpg,0.7,False,Taylor,4.3,False,,a,17,20,5,407490,696,500351,2549,0.0,1.3,Taylor,241.0,2024-07-01,False,p103914,263,0,0,0,10,0,0,0,1,0,0,0,16,72.6,26.5,2.0,10.2,2,0.00,0.10,0.10,7.61,0,0,0,0,0,0,0,363,127,356,117,423,149,388,128,,,,,,,0.0,0.0,0.03,0.03,2.6,3.42,709,231,420,131,506,174,86,31,0.68,0.0
628,True,True,100.0,100.0,158534,0,0,-2,2,0,2,0.0,0.5,2,Kyle,1.0,476,False,,2024-12-20T17:00:08.649440Z,43,158534.jpg,1.8,False,Walker-Peters,0.3,False,,a,17,20,40,40347,135,58434,325,0.2,9.3,Walker-Peters,241.0,2020-08-11,False,p158534,1960,0,2,2,50,0,0,0,5,0,0,3,181,357.4,309.6,180.0,84.4,22,0.49,2.03,2.51,53.92,0,0,0,0,0,0,0,118,42,76,14,128,12,100,21,,,,,,,0.02,0.0,0.09,0.11,2.48,2.3,557,119,270,77,301,98,305,111,1.01,0.09
629,True,True,0.0,0.0,244845,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,477,False,Knock - Expected back 15 Feb,2025-01-31T16:00:09.413287Z,40,244845.jpg,1.6,False,Wood-Gordon,1.2,False,,i,17,20,13,123373,18,133764,2806,0.0,3.2,Wood,241.0,2024-07-05,False,p244845,577,0,0,1,14,0,0,0,2,0,0,2,46,93.6,18.9,14.0,12.8,6,0.23,0.04,0.27,16.07,0,0,0,0,0,0,0,346,122,380,130,367,124,374,125,,,,,,,0.04,0.0,0.01,0.05,2.51,2.18,632,175,459,153,327,103,188,75,0.94,0.16
630,True,False,0.0,0.0,149519,0,0,-3,3,0,3,0.0,0.0,0,Maxwel,0.0,515,False,Loaned to Genoa,2025-01-22T10:14:43.133544Z,47,149519.jpg,0.5,False,Cornet,0.0,False,,u,17,20,1,2364,0,4518,19,0.0,0.2,Cornet,54.0,2024-08-30,False,p149519,71,0,0,0,4,0,0,0,1,0,0,0,12,11.6,3.5,7.0,2.2,1,0.16,0.00,0.16,1.79,0,0,0,0,0,0,0,455,211,438,223,391,208,464,220,,,,,,,0.2,0.0,0.0,0.2,2.27,5.07,324,210,668,274,514,239,631,257,1.27,0.0
631,True,True,100.0,100.0,220585,0,0,-3,3,0,3,-1.0,-0.5,0,Flynn,0.0,518,False,,2024-12-30T09:30:07.198312Z,47,220585.jpg,1.8,False,Downes,0.0,False,,a,17,20,32,7314,28,10436,48,0.0,6.8,Downes,241.0,2024-07-16,False,p220585,1431,1,0,2,36,0,0,0,9,0,0,0,214,199.4,228.7,109.0,53.9,17,0.62,1.14,1.76,33.60,0,0,0,0,0,0,0,235,104,123,87,198,117,193,103,,,,,,,0.04,0.0,0.07,0.11,2.11,2.26,331,215,671,276,304,136,559,214,1.07,0.13
632,True,False,0.0,0.0,204814,0,0,-7,7,0,3,0.0,0.0,0,Ben,0.0,584,False,Loaned to Sheffield United,2025-01-22T10:11:54.592530Z,48,204814.jpg,1.3,False,Brereton Díaz,0.1,False,,u,17,20,13,22711,0,82048,150,0.0,2.7,Brereton Díaz,44.0,2024-07-30,False,p204814,446,0,0,0,10,0,0,0,1,0,0,0,43,21.8,63.6,81.0,16.8,4,0.90,0.15,1.05,11.43,0,0,0,0,0,0,0,428,201,287,175,228,129,353,174,,,,,,,0.18,0.0,0.03,0.21,2.31,2.02,297,194,679,283,381,180,421,145,0.81,0.0
633,True,True,100.0,100.0,496661,0,0,0,0,1,3,0.2,0.7,0,Tyler,1.2,608,False,,2025-01-16T23:00:08.124193Z,45,496661.jpg,2.2,False,Dibling,1.9,False,,a,17,20,45,747213,1858,563625,3189,0.3,10.0,Dibling,241.0,2023-08-07,False,p496661,1225,2,1,2,31,0,0,0,6,0,0,4,169,191.2,248.9,227.0,66.7,14,2.12,1.10,3.22,31.68,0,0,0,0,0,0,0,245,108,108,78,96,62,139,81,4.0,,,,,,0.16,0.0,0.08,0.24,2.33,2.28,416,257,251,117,237,102,144,48,1.03,0.15
634,True,True,100.0,100.0,551226,0,0,0,0,0,3,2.0,2.5,2,Mateus Gonçalo,3.0,623,False,,2024-12-30T09:30:07.304371Z,50,551226.jpg,2.4,False,Espanha Fernandes,0.1,False,,a,17,20,52,15339,36,10470,266,0.6,10.4,M.Fernandes,173.0,2024-08-20,False,p551226,1740,1,2,4,37,0,0,0,7,0,0,2,294,320.6,437.9,284.0,104.4,20,3.15,2.48,5.63,43.68,0,0,0,0,0,0,0,138,52,46,37,69,45,68,44,3.0,,3.0,,,,0.16,0.0,0.13,0.29,2.26,1.91,232,147,119,49,212,92,501,183,1.03,0.21
635,True,True,,,545508,0,0,0,0,0,3,-1.0,-0.5,0,Joseph,0.0,693,False,,,45,545508.jpg,0.0,False,O'Brien-Whitmarsh,0.0,False,,a,17,20,0,827,13,621,21,0.0,0.0,O'Brien-Whitmarsh,104.0,2024-08-27,False,p545508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,695,289,690,290,674,283,695,289,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,279,638,253,699,290,733,310,0.0,0.0
636,True,True,,,500016,0,0,0,0,0,2,-0.8,-0.3,1,Welington Damascena,0.2,718,False,,,40,500016.jpg,1.0,False,Santos,0.0,False,,a,17,20,1,364,61,144,14,0.0,0.2,Welington,30.0,2025-01-01,False,p500016,80,0,0,0,1,0,0,0,1,0,0,0,11,27.8,39.3,2.0,6.9,1,0.00,0.13,0.13,1.55,0,0,0,0,0,0,0,417,148,324,102,427,153,413,138,,,,,,,0.0,0.0,0.15,0.15,1.74,1.12,658,191,369,114,423,145,712,242,1.12,0.0
637,True,True,,,620408,0,0,0,0,0,2,-1.0,-0.5,0,Joachim,0.0,719,False,,,40,620408.jpg,0.0,False,Kayi-Sanda,0.0,False,,a,17,20,0,177,6,74,12,0.0,0.0,Kayi Sanda,73.0,2025-01-09,False,p620408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,613,231,596,229,562,221,613,231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,699,226,517,196,620,230,726,247,0.0,0.0
638,True,True,,,494779,0,0,0,0,0,3,0.0,0.5,2,Albert,1.0,734,False,,,50,494779.jpg,2.0,False,Grønbæk,0.0,False,,a,17,20,2,421,33,82,20,0.2,0.4,Grønbæk,58.0,2025-01-21,False,p494779,69,0,0,0,1,0,0,0,0,0,0,0,4,12.6,0.8,6.0,1.9,1,0.10,0.00,0.10,1.34,0,0,0,0,0,0,0,453,209,463,233,402,214,472,222,,,,,,,0.13,0.0,0.0,0.13,1.75,1.3,223,139,286,137,277,123,727,305,1.3,0.0
639,True,True,,,100045653,0,0,0,0,0,5,3.5,4.0,8,Ivan,4.5,748,False,,,5,100045653.jpg,0.0,False,Juric,0.1,False,,a,17,20,9,111,58,163,61,9.0,18.0,Jurić,97.0,2024-12-23,False,man45654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,0,1,0,0,0,3,513,2,489,2,445,2,513,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,758,17,46,13,520,2,693,20,0.0,0.0
640,True,True,0.0,0.0,154566,0,0,-1,1,1,4,0.0,0.0,0,Dominic,0.0,82,False,Knee injury - Expected back 26 Feb,2025-01-20T00:30:08.043924Z,74,154566.jpg,4.6,False,Solanke-Mitchell,4.9,False,,i,18,6,83,2622728,87,4902855,15662,0.0,11.2,Solanke,241.0,2024-08-10,False,p154566,1598,7,5,3,29,1,0,0,0,0,0,6,325,396.2,168.4,581.0,113.6,18,8.43,1.08,9.51,30.07,0,0,0,0,0,0,0,95,13,167,19,22,10,52,12,,,,,,,0.47,0.0,0.06,0.53,1.69,1.63,18,7,759,81,25,8,71,16,1.01,0.17
641,True,False,0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,0,Ashley,0.0,478,False,Loaned to Stoke City,2024-08-26T10:10:07.966773Z,40,548308.jpg,0.0,False,Phillips,0.2,False,,u,18,6,0,8361,0,43255,58,0.0,0.0,A.Phillips,,,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,594,216,577,214,542,205,594,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,677,208,496,179,601,215,393,136,0.0,0.0
642,True,True,,,214572,0,0,0,0,0,1,0.0,0.0,0,Brandon,0.0,479,False,,,40,214572.jpg,1.0,False,Austin,0.5,False,,a,18,6,1,38379,228,38055,298,0.0,0.2,Austin,241.0,2017-07-22,False,p214572,90,0,0,0,2,0,0,0,0,0,2,0,7,20.0,0.0,0.0,2.0,1,0.00,0.00,0.00,2.53,0,0,0,0,0,0,0,433,38,540,38,501,24,467,38,,,,,,,0.0,2.0,0.0,0.0,2.53,2.0,626,47,455,50,418,38,265,41,1.0,0.0
643,True,True,100.0,100.0,202993,0,0,-1,1,0,3,1.2,1.2,3,Rodrigo,1.2,480,False,,2025-01-09T16:30:08.892612Z,49,202993.jpg,2.3,False,Bentancur,0.1,False,,a,18,6,32,21862,167,38744,89,0.2,6.5,Bentancur,230.0,2022-01-31,False,p202993,865,2,0,2,14,0,0,0,5,0,0,1,175,194.4,118.4,92.0,40.6,11,0.87,0.67,1.54,13.61,0,0,0,0,0,0,0,241,106,213,133,214,124,241,123,,,,,,,0.09,0.0,0.07,0.16,1.42,1.46,254,163,254,119,227,100,440,154,1.14,0.21
644,True,True,100.0,100.0,570526,0,0,-1,1,0,3,1.5,1.5,1,Lucas,1.5,481,False,,2024-10-16T12:30:07.550630Z,44,570526.jpg,1.2,False,Bergvall,1.1,False,,a,18,6,20,205194,1885,185763,2094,0.3,4.5,Bergvall,206.0,2024-07-01,False,p570526,597,0,0,1,12,0,0,0,3,0,0,0,126,130.6,118.4,23.0,27.1,5,0.24,0.50,0.74,13.24,0,0,0,0,0,0,0,298,135,212,132,338,184,305,152,,,,,,,0.04,0.0,0.08,0.12,2.0,1.81,535,320,223,101,394,188,201,59,0.75,0.15
645,True,True,100.0,100.0,227127,0,0,-2,2,1,3,1.0,1.0,3,Yves,1.0,482,False,,2025-01-17T15:00:07.651873Z,48,227127.jpg,2.3,False,Bissouma,0.2,False,,a,18,6,41,91998,184,94363,221,0.2,8.5,Bissouma,132.0,2022-06-17,False,p227127,1029,2,0,3,18,0,0,0,5,0,0,4,211,223.8,107.0,44.0,37.7,12,0.44,0.42,0.86,19.58,0,0,0,0,0,0,0,211,89,228,143,285,154,253,128,,,,,,,0.04,0.0,0.04,0.08,1.71,1.57,304,198,279,132,224,97,329,102,1.05,0.26
646,True,False,0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,Bryan,0.0,483,False,On loan to Girona for the season,2024-07-31T11:08:25.895794Z,50,436234.jpg,0.0,False,Gil Salvatierra,0.0,False,,u,18,6,0,0,0,151,0,0.0,0.0,Bryan,,,False,p436234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,740,318,738,318,732,315,740,318,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,213,132,711,303,740,318,751,325,0.0,0.0
