index,ID,Name,Team,Pos,1_Val,1_Pts,1_xMins,1_rp,1_rmin,1_games,2_Val,2_Pts,2_xMins,2_rp,2_rmin,2_games,3_Val,3_Pts,3_xMins,3_rp,3_rmin,3_games,4_Val,4_Pts,4_xMins,4_rp,4_rmin,4_games,5_Val,5_Pts,5_xMins,5_rp,5_rmin,5_games,6_Val,6_Pts,6_xMins,6_rp,6_rmin,6_games,7_Val,7_Pts,7_xMins,7_rp,7_rmin,7_games,8_Val,8_Pts,8_xMins,8_rp,8_rmin,8_games,9_Val,9_Pts,9_xMins,9_rp,9_rmin,9_games,10_Val,10_Pts,10_xMins,10_rp,10_rmin,10_games,11_Val,11_Pts,11_xMins,11_rp,11_rmin,11_games,12_Val,12_Pts,12_xMins,12_rp,12_rmin,12_games,13_Val,13_Pts,13_xMins,13_rp,13_rmin,13_games,14_Val,14_Pts,14_xMins,14_rp,14_rmin,14_games,15_Val,15_Pts,15_xMins,15_rp,15_rmin,15_games,16_Val,16_Pts,16_xMins,16_rp,16_rmin,16_games,17_Val,17_Pts,17_xMins,17_rp,17_rmin,17_games,18_Val,18_Pts,18_xMins,18_rp,18_rmin,18_games,19_Val,19_Pts,19_xMins,19_rp,19_rmin,19_games,20_Val,20_Pts,20_xMins,20_rp,20_rmin,20_games,21_Val,21_Pts,21_xMins,21_rp,21_rmin,21_games
588,588.0,G.Rodríguez,WHU,3.0,5.0,2.358,82.58,2.0,84.0,1.0,5.0,2.3080000000000003,87.59,3.0,90.0,1.0,5.0,2.01,79.95,1.0,90.0,1.0,5.0,2.279,81.06,1.0,69.0,1.0,5.0,2.253,79.86,1.0,37.0,1.0,5.0,2.263,79.97,2.0,90.0,1.0,4.9,2.458,72.46,2.0,69.0,1.0,4.9,2.113,75.49,2.0,69.0,1.0,4.9,2.457,83.94,2.0,90.0,1.0,4.9,2.287,79.89,0.0,45.0,1.0,4.9,2.541,80.41,3.0,66.0,1.0,4.9,2.0380000000000003,74.29,1.0,6.0,1.0,4.9,1.635,53.46,1.0,13.0,1.0,4.8,1.5319999999999998,44.83,0.0,0.0,0.0,4.8,1.271,33.44,0.0,3.0,1.0,4.8,0.703,18.04,0.0,0.0,0.0,4.8,1.186,32.64,1.0,1.0,1.0,4.8,1.193,32.0,2.0,67.0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,1.072,32.71,0.0,0.0,0.0,4.8,1.534,44.93,2.0,80.0,1.0
589,589.0,Füllkrug,WHU,4.0,7.0,3.882,66.11,1.0,17.0,1.0,7.0,2.2230000000000003,39.7,1.0,27.0,1.0,6.9,1.953,39.79,1.0,19.0,1.0,6.8,1.439,24.86,0.0,0.0,0.0,6.8,1.58,27.5,0.0,0.0,0.0,6.7,1.087,18.19,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,6.7,0.08199999999999999,1.07,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,6.7,0.122,1.78,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,6.0,11.0,1.0,6.7,1.676,22.87,0.0,0.0,0.0,6.7,1.793,30.89,1.0,34.0,1.0,6.7,2.645,43.23,1.0,56.0,1.0,6.7,2.735,40.3,5.0,67.0,1.0,6.7,2.664,57.46,1.0,45.0,1.0,6.7,3.31,77.64,5.0,90.0,1.0,6.7,0.0,0.0,0.0,0.0,0.0
590,590.0,Osula,NEW,4.0,5.0,0.175,1.61,0.0,0.0,0.0,5.0,0.205,2.21,0.0,0.0,0.0,5.0,0.189,2.03,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.983,33.64,1.0,7.0,1.0,5.0,1.13,20.76,0.0,0.0,0.0,5.0,2.371,37.81,0.0,0.0,0.0,5.0,0.7040000000000001,9.7,1.0,1.0,1.0,5.0,0.4970000000000001,7.74,1.0,1.0,1.0,5.0,0.469,7.17,0.0,0.0,0.0,5.0,0.484,6.71,1.0,1.0,1.0,5.0,0.612,7.92,0.0,0.0,0.0,5.0,0.219,2.53,0.0,0.0,0.0,5.0,0.34,4.79,0.0,0.0,0.0,5.0,0.202,2.33,0.0,0.0,0.0,4.9,0.5,5.69,1.0,17.0,1.0,4.9,0.451,5.5,0.0,0.0,0.0,4.9,0.636,8.91,1.0,1.0,1.0,4.9,0.518,7.33,0.0,0.0,0.0,4.9,0.35700000000000004,4.39,0.0,0.0,0.0,4.9,1.276,16.3,0.0,0.0,0.0
591,591.0,Todibo,WHU,2.0,4.5,1.965,65.83,1.0,5.0,1.0,4.5,1.58,64.36,1.0,2.0,1.0,4.5,0.5720000000000001,32.9,0.0,0.0,0.0,4.5,0.898,30.97,0.0,0.0,0.0,4.4,1.116,38.63,0.0,0.0,0.0,4.4,0.575,20.68,2.0,90.0,1.0,4.4,2.861,72.06,2.0,90.0,1.0,4.4,1.769,82.12,0.0,90.0,1.0,4.4,2.5860000000000003,87.76,1.0,45.0,1.0,4.4,2.001,70.76,1.0,90.0,1.0,4.3,2.386,69.34,6.0,90.0,1.0,4.3,1.857,90.37,1.0,56.0,1.0,4.3,1.4280000000000002,68.4,0.0,90.0,1.0,4.3,1.952,60.68,0.0,0.0,0.0,4.3,2.338,64.05,1.0,2.0,1.0,4.3,1.921,76.06,0.0,0.0,0.0,4.3,1.618,48.9,1.0,45.0,1.0,4.3,2.2,63.28,7.0,71.0,1.0,4.3,1.435,75.46,0.0,45.0,1.0,4.2,0.35,17.86,0.0,52.0,1.0,4.2,0.451,13.25,0.0,0.0,0.0
592,592.0,J.Araujo,BOU,2.0,4.5,0.0,0.0,1.0,27.0,1.0,4.5,1.64,51.61,2.0,85.0,1.0,4.5,1.984,61.81,1.0,76.0,1.0,4.5,2.095,69.61,1.0,15.0,1.0,4.5,0.887,43.6,1.0,69.0,1.0,4.5,2.55,56.25,0.0,0.0,0.0,4.5,1.597,43.88,0.0,0.0,0.0,4.5,1.009,38.17,1.0,45.0,1.0,4.4,1.231,42.77,0.0,29.0,1.0,4.4,0.856,35.75,0.0,0.0,0.0,4.4,1.117,30.68,1.0,6.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0
593,593.0,De Ligt,MUN,2.0,5.0,1.294,33.38,1.0,9.0,1.0,5.0,1.685,54.83,1.0,11.0,1.0,5.0,1.643,61.41,0.0,68.0,1.0,5.0,2.88,74.9,15.0,86.0,1.0,5.0,2.422,79.52,6.0,90.0,1.0,5.0,2.682,84.72,1.0,90.0,1.0,5.0,2.042,81.04,1.0,45.0,1.0,5.0,3.134,89.63,2.0,90.0,1.0,5.0,2.507,86.25,0.0,90.0,1.0,5.0,2.427,85.73,2.0,90.0,1.0,5.0,3.435,86.56,6.0,90.0,1.0,5.0,3.167,86.53,2.0,90.0,1.0,5.0,3.3710000000000004,87.63,1.0,55.0,1.0,5.0,1.454,90.19,1.0,90.0,1.0,5.0,3.2430000000000003,81.92,1.0,64.0,1.0,5.0,1.492,86.46,2.0,78.0,1.0,5.0,2.5980000000000003,69.97,0.0,0.0,0.0,5.0,2.329,66.78,0.0,0.0,0.0,5.0,2.141,65.87,1.0,82.0,1.0,4.9,1.09,70.77,0.0,82.0,1.0,4.9,3.731,79.79,0.0,0.0,0.0
594,594.0,Mazraoui,MUN,2.0,4.5,2.843,62.18,8.0,80.0,1.0,4.5,2.782,81.91,4.0,90.0,1.0,4.5,2.393,81.35,1.0,90.0,1.0,4.5,3.324,76.99,6.0,73.0,1.0,4.6,2.657,79.54,6.0,90.0,1.0,4.6,2.846,77.98,0.0,90.0,1.0,4.6,2.338,82.48,1.0,45.0,1.0,4.6,3.4560000000000004,86.39,1.0,1.0,1.0,4.6,2.414,67.65,2.0,83.0,1.0,4.5,2.399,71.22,2.0,90.0,1.0,4.5,3.564,76.09,8.0,90.0,1.0,4.6,3.234,71.02,2.0,90.0,1.0,4.6,2.83,64.07,1.0,55.0,1.0,4.7,1.595,86.32,1.0,90.0,1.0,4.7,3.425,80.18,1.0,24.0,1.0,4.7,1.5519999999999998,74.76,2.0,77.0,1.0,4.6,3.104,77.67,1.0,90.0,1.0,4.6,2.785,72.83,1.0,90.0,1.0,4.5,2.479,71.33,1.0,90.0,1.0,4.5,1.254,76.03,1.0,90.0,1.0,4.4,3.652,70.23,0.0,0.0,0.0
595,595.0,Gruda,BHA,3.0,5.5,2.187,50.5,0.0,0.0,0.0,5.5,2.25,49.03,0.0,0.0,0.0,5.5,0.444,9.91,0.0,0.0,0.0,5.4,0.524,8.56,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.399,8.25,0.0,0.0,0.0,5.4,0.899,16.85,1.0,3.0,1.0,5.4,1.286,27.41,0.0,0.0,0.0,5.4,1.561,26.71,1.0,18.0,1.0,5.4,0.946,20.97,1.0,14.0,1.0,5.4,0.979,20.51,1.0,24.0,1.0,5.4,0.917,17.96,0.0,0.0,0.0,5.4,1.232,19.94,0.0,0.0,0.0,5.4,0.7490000000000001,14.73,1.0,4.0,1.0,5.4,0.8590000000000001,15.53,0.0,0.0,0.0,5.4,0.562,9.37,1.0,18.0,1.0,5.4,1.426,28.12,2.0,67.0,1.0,5.4,1.712,33.43,3.0,67.0,1.0,5.4,1.33,29.0,1.0,57.0,1.0,5.4,1.408,31.95,1.0,45.0,1.0,5.4,2.1790000000000003,44.53,0.0,0.0,0.0
596,596.0,Jota Silva,NFO,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,9.0,1.0,6.0,0.0,0.0,3.0,45.0,1.0,5.9,1.837,32.7,1.0,33.0,1.0,5.9,1.027,21.68,1.0,24.0,1.0,5.9,1.951,35.29,1.0,27.0,1.0,5.9,0.905,16.17,1.0,14.0,1.0,5.9,1.229,20.72,1.0,27.0,1.0,5.9,0.906,15.89,1.0,31.0,1.0,5.9,0.619,12.92,1.0,45.0,1.0,5.9,1.936,30.58,6.0,77.0,1.0,5.9,1.442,34.22,2.0,71.0,1.0,5.9,1.53,30.92,1.0,67.0,1.0,5.9,2.167,43.43,1.0,22.0,1.0,5.9,1.958,39.28,0.0,15.0,1.0,5.9,2.132,40.21,1.0,8.0,1.0,5.9,1.847,36.35,1.0,14.0,1.0,5.9,1.5719999999999998,27.78,1.0,21.0,1.0,5.9,1.086,21.97,1.0,7.0,1.0
597,597.0,Lewis-Skelly,ARS,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.092,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,1.432,39.16,1.0,14.0,1.0,4.5,0.44,10.07,0.0,0.0,0.0,4.5,0.28300000000000003,4.58,0.0,0.0,0.0,4.5,0.16899999999999998,3.48,0.0,0.0,0.0,4.5,0.095,1.87,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.184,4.04,0.0,0.0,0.0,4.5,1.648,48.55,3.0,68.0,1.0,4.5,1.134,31.51,1.0,57.0,1.0,4.5,1.221,30.94,3.0,90.0,1.0,4.5,1.4169999999999998,41.42,1.0,12.0,1.0,4.5,1.36,39.72,0.0,0.0,0.0,4.5,1.392,39.02,0.0,0.0,0.0
598,598.0,Bogarde,AVL,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,78.0,1.0,4.0,1.332,30.88,1.0,90.0,1.0,4.0,1.953,45.45,0.0,0.0,0.0,4.0,1.661,40.97,0.0,0.0,0.0,4.0,1.106,28.86,0.0,0.0,0.0,4.0,0.071,2.68,0.0,0.0,0.0,4.0,0.104,3.27,0.0,0.0,0.0,4.0,0.091,3.69,0.0,0.0,0.0,4.0,0.386,17.41,0.0,0.0,0.0,4.0,1.074,30.0,0.0,45.0,1.0,4.0,0.266,8.99,0.0,0.0,0.0,4.0,0.273,7.11,0.0,0.0,0.0,4.0,0.14800000000000002,2.96,0.0,0.0,0.0,4.0,0.149,4.61,0.0,0.0,0.0,4.0,0.128,4.45,0.0,0.0,0.0,4.0,0.208,7.17,0.0,0.0,0.0,4.0,0.343,9.94,0.0,0.0,0.0,4.0,0.262,7.04,0.0,0.0,0.0,4.0,0.228,6.95,0.0,0.0,0.0
599,599.0,Dennis,BOU,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,2.85,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,2.99,0.0,0.0,0.0
600,600.0,Ayari,BHA,3.0,5.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,5.0,0.251,4.3,2.0,73.0,1.0,5.0,1.946,43.16,3.0,90.0,1.0,5.0,1.639,38.89,0.0,0.0,0.0,5.0,0.899,21.62,1.0,33.0,1.0,5.0,0.446,8.94,0.0,0.0,0.0,5.0,0.5379999999999999,12.56,2.0,81.0,1.0,5.0,0.5579999999999999,10.82,2.0,90.0,1.0,5.0,1.592,46.58,2.0,75.0,1.0,5.0,1.129,31.03,0.0,45.0,1.0,5.0,1.15,29.27,3.0,75.0,1.0,5.0,2.778,69.9,2.0,90.0,1.0,5.0,1.334,36.13,0.0,0.0,0.0,5.0,1.774,46.56,3.0,70.0,1.0,5.0,1.859,48.06,2.0,71.0,1.0,5.0,1.993,56.4,1.0,34.0,1.0,5.0,2.123,55.93,1.0,23.0,1.0,5.0,1.891,56.88,1.0,68.0,1.0,5.0,1.4380000000000002,40.79,2.0,90.0,1.0,5.0,2.282,61.21,0.0,0.0,0.0
601,601.0,Moran,BHA,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
602,602.0,Trevitt,BRE,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.062,1.02,1.0,3.0,1.0,4.5,0.091,1.45,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
603,603.0,Armstrong,EVE,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.085,1.14,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.079,1.06,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,45.0,1.0,4.5,0.649,15.75,0.0,0.0,0.0
604,604.0,King,FUL,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,10.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,3.0,61.0,1.0,4.5,0.8340000000000001,21.02,0.0,0.0,0.0,4.5,0.583,13.52,1.0,1.0,1.0,4.5,0.338,5.98,0.0,0.0,0.0,4.5,0.0,0.0,1.0,5.0,1.0
605,605.0,Godo,FUL,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,14.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
606,606.0,Alves,LEI,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
607,607.0,O’Reilly,MCI,3.0,5.0,0.158,2.03,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6559999999999999,7.75,0.0,0.0,0.0,5.0,0.586,8.55,0.0,0.0,0.0,5.0,0.104,1.22,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.219,2.79,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.13,1.49,0.0,0.0,0.0,4.9,0.13,1.54,0.0,0.0,0.0,4.9,0.102,1.15,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0
608,608.0,Dibling,SOU,3.0,4.5,0.0,0.0,1.0,20.0,1.0,4.5,0.35100000000000003,4.7,1.0,6.0,1.0,4.5,0.334,5.03,1.0,34.0,1.0,4.5,0.131,1.62,2.0,62.0,1.0,4.5,1.809,31.79,11.0,81.0,1.0,4.5,2.139,48.4,1.0,75.0,1.0,4.6,2.252,62.4,1.0,90.0,1.0,4.6,3.498,65.38,1.0,77.0,1.0,4.6,2.357,73.41,1.0,45.0,1.0,4.6,3.133,59.78,0.0,31.0,1.0,4.6,2.367,48.29,1.0,45.0,1.0,4.5,1.5730000000000002,41.28,2.0,90.0,1.0,4.5,1.828,48.33,1.0,90.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,2.268,61.8,2.0,90.0,1.0,4.5,2.572,66.46,2.0,90.0,1.0,4.5,2.696,76.78,1.0,45.0,1.0,4.5,2.911,71.29,1.0,17.0,1.0,4.5,2.073,54.75,8.0,85.0,1.0,4.5,2.607,62.24,2.0,90.0,1.0,4.5,2.382,65.98,0.0,0.0,0.0
609,609.0,Lankshear,TOT,4.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.187,2.09,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.157,1.44,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,8.0,1.0,4.5,0.087,1.24,0.0,0.0,0.0,4.5,0.076,1.06,0.0,0.0,0.0,4.5,0.177,2.66,0.0,0.0,0.0,4.5,0.306,5.48,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
610,610.0,Moore,TOT,3.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,2.0,1.0,4.5,0.0,0.0,1.0,14.0,1.0,4.5,0.162,2.46,1.0,5.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,2.0,61.0,1.0,4.5,0.308,5.4,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.442,9.16,0.0,0.0,0.0
611,611.0,Szmodics,IPS,3.0,6.0,0.0,0.0,1.0,16.0,1.0,6.0,1.756,52.2,6.0,71.0,1.0,6.0,3.4530000000000003,65.99,2.0,80.0,1.0,6.0,3.257,78.35,1.0,58.0,1.0,6.0,3.715,74.01,2.0,60.0,1.0,6.0,3.402,70.28,1.0,1.0,1.0,5.9,2.616,56.34,1.0,17.0,1.0,5.9,2.567,48.0,1.0,19.0,1.0,5.8,2.384,50.76,7.0,72.0,1.0,5.8,3.082,56.69,3.0,73.0,1.0,5.8,2.3280000000000003,57.32,9.0,70.0,1.0,5.8,2.943,60.32,2.0,64.0,1.0,5.8,3.287,71.98,2.0,63.0,1.0,5.8,2.917,57.22,0.0,0.0,0.0,5.8,3.028,58.94,2.0,79.0,1.0,5.8,2.814,58.85,0.0,0.0,0.0,5.8,3.419,69.51,2.0,77.0,1.0,5.8,2.269,62.72,2.0,70.0,1.0,5.8,2.599,59.59,1.0,13.0,1.0,5.8,2.733,63.55,7.0,72.0,1.0,5.8,0.585,10.45,0.0,0.0,0.0
612,612.0,Odobert,TOT,3.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,3.0,65.0,1.0,5.5,2.267,48.03,2.0,73.0,1.0,5.5,1.847,39.52,1.0,22.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.3,1.755,33.88,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
